1998	56903	1
2007	75263	1
1990	51064	3
1994	63740	2
1996	50424	2
2001	48707	3
2000	32612	3
2008	58975	3
2004	35150	3
1986	57895	1
1995	58940	2
2004	90210	3
1978	49441	3
1990	58824	1
2001	55653	3
1998	48858	2
1990	69149	1
2002	52220	3
2005	54792	3
1997	50542	3
2000	80860	2
2007	46889	2
2007	46889	2
2003	97800	3
2005	25334	2
2012	50000	3
2006	68393	2
1992	57614	1
2004	58096	1
2004	70201	1
2004	57652	2
2001	60228	1
1980	60274	2
2013	29871	1
1986	64230	2
2002	56773	1
1995	51458	2
1957	44118	3
2003	83417	3
1999	26516	1
2004	63537	1
2005	37736	2
2008	43857	3
2000	78902	3
1998	41316	1
1982	41072	2
2008	92308	3
2002	33267	2
2009	39142	1
2011	53460	1
2012	55358	3
2001	37910	1
1998	57180	1
1993	56471	3
2008	43263	2
2000	65812	2
1985	89261	2
1985	46552	3
2004	58769	3
2004	71718	1
1986	45986	2
1988	52782	3
2000	31000	3
1999	44421	3
1995	43976	3
1995	50925	2
2007	37952	2
1993	57018	2
1993	59650	2
1990	70622	2
1992	45752	2
2000	74367	3
1997	42877	3
2003	65031	2
1985	47714	3
2004	31180	1
2012	52251	2
2010	50000	2
2009	56141	2
2006	40230	2
1988	62472	2
2006	52895	1
1985	51108	3
1989	43313	3
1988	49652	3
2007	59298	2
2006	68889	2
2006	70278	2
2004	54851	2
1998	48043	3
1992	57143	2
2006	54055	1
1992	40817	1
1985	40269	3
1994	45265	2
1998	65741	1
1998	58681	3
1999	63869	2
1995	89507	3
2003	51441	2
2001	37500	1
1986	63665	2
1997	34114	1
2003	40000	2
2000	64838	3
2004	36349	3
2003	40000	2
2003	51551	2
2006	79441	2
2001	40273	3
2000	29879	2
1978	75240	3
1996	28889	2
2004	60662	1
2000	29672	2
2001	49293	2
2000	53590	3
2010	26223	1
1983	51927	1
1990	75834	1
2014	39057	2
2010	43011	1
1988	61404	2
2006	68618	2
1988	57732	3
2005	60181	1
2000	30464	3
2002	27587	3
1988	70976	2
2004	41529	2
2009	29922	1
1990	59749	3
1990	63092	2
1988	55021	2
2004	41606	2
2003	91855	3
2005	54358	3
2000	21252	2
1996	47600	2
2009	46900	2
1993	57119	1
2009	52414	3
1989	69954	2
1994	37165	1
1986	62500	2
2006	71429	1
1992	37297	3
2004	47827	2
1992	60577	2
1975	58213	2
1990	50947	2
2003	54055	1
1998	42000	3
1988	70176	2
2000	52617	2
2008	31915	1
1998	17657	3
2003	52565	3
2006	63158	3
2000	36003	3
2000	84984	2
1997	50794	3
2002	72898	3
1990	70254	2
1990	44946	2
1990	55556	1
1982	57766	3
2004	48652	1
2007	48791	3
2008	60466	3
2007	61650	2
2006	47457	3
1995	55032	3
1998	52858	3
2011	57143	1
2000	57661	3
1982	37754	2
1999	31387	3
1995	44500	3
1990	65124	2
1990	59403	3
2002	61539	3
2002	69786	2
2000	84159	3
2002	30991	1
2011	60774	3
1993	79269	3
2004	41792	3
2004	35923	1
2000	38061	3
1992	48081	2
2008	39474	3
2000	35669	3
2004	49560	3
2000	44749	1
1996	50709	3
1998	62657	3
2005	59961	1
1986	35468	3
2002	49863	2
2011	43287	2
1997	54206	1
1997	51952	3
2003	48591	2
1993	44807	2
2005	37538	2
1993	51447	2
2004	62500	3
1999	42758	2
1988	74887	2
1998	91490	3
1980	65869	2
2009	75269	1
2001	40442	3
2005	35491	1
1990	92593	3
2000	56522	2
2003	62101	1
2002	42697	1
2002	41000	1
2007	27817	2
2005	54551	2
2010	58889	1
2003	50293	3
2006	38031	1
2006	33748	2
2011	22384	2
2011	63044	1
1997	41667	2
1993	37644	3
2000	34286	2
2000	30948	1
1981	45000	2
2004	73640	1
1992	52632	1
1999	66428	2
1990	60729	2
2007	36573	3
2003	41177	3
1998	51725	2
1995	61409	2
1998	35898	3
2004	41725	1
2006	38835	3
1994	92098	1
2014	55739	3
2002	38496	3
2008	46297	2
2001	25504	1
1995	84416	1
1985	46223	2
1980	51394	3
2000	44206	3
2001	66426	1
2005	50000	3
2000	44192	3
2004	52249	2
2003	43372	3
1998	75076	3
1986	45455	1
2002	41397	1
2005	43334	1
2000	31918	3
2000	39317	2
2004	60817	1
2009	38094	2
2005	57814	3
2000	29622	3
1993	57782	1
2000	60000	3
2003	52055	3
2000	46431	2
2002	72290	3
2003	70371	1
2008	68513	3
1986	49669	3
1992	53616	1
1998	57417	2
2011	71957	3
2012	42636	1
1992	55653	2
1980	56543	3
2010	45000	2
2010	40000	3
2004	68572	2
1999	58320	3
1989	41429	3
2010	50480	2
2000	81767	2
1993	53109	2
1995	44209	1
2007	50848	2
1992	41347	2
2004	44344	1
2003	44296	1
2008	65360	1
1995	82927	3
2008	43857	3
2000	42703	2
2003	33519	1
2000	38195	2
2009	37587	2
2010	66667	1
2000	43493	2
2011	35334	3
2000	35521	1
1984	53334	2
1996	44520	2
1992	55896	2
2007	46535	2
2005	54020	3
2011	66072	2
1999	66133	3
1990	52902	2
2008	24834	2
1998	38797	3
1997	46763	1
2005	56000	2
2013	45198	3
2004	66936	1
2011	67648	1
2007	39695	3
1988	48940	3
1993	48535	3
2007	50000	1
1988	58621	3
2000	50975	2
1993	51904	3
1987	65000	1
1991	89888	1
2001	52448	1
2003	49343	2
1998	53063	1
2004	55694	3
1980	60877	1
2003	58862	1
2004	34790	3
2004	67006	2
2004	50658	3
2005	41920	1
1990	52518	3
2004	53608	2
2002	54566	3
2004	38057	3
2009	37589	2
1986	48388	2
2000	75410	3
2007	47398	2
2000	71059	1
2003	69812	2
2008	43319	3
2006	50344	1
1993	59126	3
1960	60667	3
1989	61207	1
2008	49426	2
1999	56963	1
1986	59616	3
2011	30386	2
2000	41269	1
1980	58750	2
1990	53692	2
1985	68966	3
1995	44739	1
1990	49343	1
2000	71029	2
2007	59056	1
1993	59741	3
2001	72338	1
1996	63918	3
2005	45816	3
2004	40435	1
2003	42969	1
2003	63642	3
2000	60051	3
1998	91667	3
2006	51163	2
2009	44299	2
2004	61405	3
2000	49456	2
2003	38637	3
2006	43067	3
2003	84671	2
2000	45298	3
2009	51760	2
2004	73062	1
2005	50748	3
2008	30555	3
2009	38647	2
2002	60143	1
2005	89825	1
1980	48388	3
2010	41667	3
1997	45770	3
1998	55082	3
1990	75000	3
2007	38139	1
2009	41575	2
1998	45928	2
2009	37342	2
2008	36812	3
1988	60000	3
2002	40690	3
1998	39019	3
2000	50000	2
2005	57294	1
2006	43159	2
1988	65990	1
2008	40114	3
2006	56317	3
2008	34946	3
1999	62833	3
2000	62500	1
2005	149813	1
2011	44211	2
1990	44118	3
2003	42029	3
2009	51707	2
2007	42081	3
1978	54905	2
2002	57538	2
1990	55334	3
2011	60607	1
1995	62813	1
2010	46297	2
2004	65518	1
1992	49540	1
1996	74419	2
2001	76067	1
2000	55381	2
1999	55556	1
2001	32996	3
1993	40770	1
1993	54940	2
2013	42667	2
2001	58330	3
1998	39945	3
2003	39842	2
2000	107477	2
1998	56643	1
2004	81819	2
2003	67050	2
2000	48108	1
2009	30899	2
1996	54645	3
2005	68640	1
1986	39306	3
2001	59830	3
2006	32774	2
2003	51978	1
1994	50421	3
1993	46429	1
2005	51471	3
2008	43423	2
2002	51961	2
1998	76498	3
1998	34678	2
1988	50789	3
2009	72728	1
1991	38797	2
1990	48612	2
2003	51112	2
2000	44030	2
2010	47127	1
1982	40000	2
2006	44792	1
1990	72414	3
2000	72094	2
2002	49967	1
1999	47248	2
2007	25893	2
2013	40000	1
2006	82617	1
2009	70371	3
2013	61225	1
2001	83334	2
1995	50976	3
2003	75988	1
1992	48959	1
2001	17000	2
2002	82486	2
2000	49130	1
2004	41030	2
1993	38613	2
2004	33258	2
2003	49722	3
2000	32598	2
2009	39394	1
2004	50000	1
2011	72650	2
1993	56911	2
2005	54121	3
2002	80435	3
2001	42864	3
2004	58169	3
1998	59251	1
2000	42858	3
2000	37751	1
1996	50714	1
2010	56192	1
2001	64706	2
2000	54842	1
2003	75290	2
2005	68377	3
2005	98364	3
2008	40152	2
1995	55259	2
2003	55000	2
2007	47273	1
1999	74627	1
2009	56584	3
1990	62894	2
2008	70574	1
1991	56411	3
2014	62245	2
1989	63347	1
1992	60280	1
2000	40929	3
1993	62057	3
1989	66503	1
1975	53407	2
2012	39131	2
2000	47245	2
2003	33397	1
2001	49334	2
1990	58334	3
1998	43791	1
1993	54167	3
2000	40315	2
2002	63192	2
1989	61084	3
1996	52387	3
1998	37972	3
1998	47223	1
2001	38506	2
1988	54946	3
1998	38462	3
2007	34052	1
1997	50000	1
2004	47831	3
2000	39561	2
1998	47762	3
1998	68020	1
1998	27905	3
2004	84519	2
1985	55000	2
1999	53002	1
1990	66851	3
1997	43836	2
1994	50971	3
2003	49231	2
1985	32983	3
2000	54891	3
1985	50869	2
2002	35779	1
2009	23334	1
2009	50935	3
2004	47792	1
1999	70347	1
1995	73937	2
2010	39549	3
2000	54286	1
1988	67607	1
1998	84746	1
2012	54677	3
2012	43438	1
2014	55064	1
2001	55452	2
1998	49894	2
2003	50506	1
1966	66497	1
2005	38000	3
2007	39332	2
1984	60510	3
1993	58442	2
1996	44634	2
2000	44749	2
2004	39011	1
1992	47333	1
2000	30000	1
1992	37500	1
2010	47273	2
2001	35375	3
2008	38289	2
2008	100000	2
1997	49760	1
1999	64781	2
1990	53334	2
2001	84052	3
1993	60345	2
2006	39968	3
1992	63964	1
2000	51620	1
1997	49575	1
2004	43151	3
1984	58451	2
1984	50000	1
2004	61897	2
1999	63334	3
1990	54863	1
2003	63324	2
1995	63518	1
1999	67215	3
2005	36408	3
2003	30495	1
2002	29412	3
2006	46512	1
2003	54904	1
2013	54688	2
2008	46704	1
2006	65393	1
1997	44026	2
2000	65971	3
2010	35358	3
2011	45503	2
1984	62969	3
1990	48276	2
1992	52110	3
2010	58000	3
2002	40129	2
2014	42858	1
1986	62993	1
2004	27500	2
2010	37038	2
1990	51755	3
2009	40358	1
2000	44518	2
1980	37911	1
2002	73685	3
2005	33487	2
1994	42106	2
2010	55731	2
1988	45863	2
1989	46924	2
2003	78525	2
1993	53514	2
1996	43572	2
1999	55689	2
2000	65709	2
2003	39217	2
2000	54369	3
1990	78182	1
2000	82117	3
2000	61905	2
1995	26437	1
2000	53789	2
1990	52526	2
2002	44068	1
1990	50688	2
2005	71429	1
2002	25511	1
1999	54867	2
1989	39384	3
2008	39103	2
2003	125012	2
2011	46250	1
1990	51588	3
1993	48388	1
1998	42045	1
2004	71390	3
1992	39784	3
1990	44916	2
1996	22094	1
2004	72626	3
2008	34527	1
2000	27778	3
1996	56646	2
2010	25000	3
2010	54467	1
2001	72116	3
2003	42858	1
2007	80729	2
1980	77933	3
2003	49091	3
1993	42106	1
1990	70000	1
2000	51667	3
2001	117648	3
1985	60834	1
1981	47535	3
1999	42012	2
2008	122882	2
2001	66185	2
1993	57362	1
2006	69231	2
2006	53942	2
1999	63594	2
2003	54743	3
1999	48571	2
2001	49707	2
1983	55883	3
1996	36639	3
2009	60837	3
1997	54264	2
1970	49615	2
2003	60714	2
2010	40051	1
2003	85435	1
2012	42736	3
1998	89362	1
2009	54888	2
2000	39238	3
1996	41759	3
2003	50000	1
2003	60812	2
2002	35803	3
2008	50000	2
1998	55173	3
2000	30590	2
1990	37952	2
1998	47488	3
1998	49595	2
2003	44737	1
2010	44248	2
1983	27200	2
2002	53973	3
1995	60000	1
1990	58520	3
2000	45000	3
1979	64806	1
2008	33157	1
1990	52421	1
1970	54167	2
2000	44768	2
2010	37756	2
2012	34737	2
2002	28790	3
2001	63155	1
1996	37665	1
1995	51573	1
2003	44450	1
1987	46512	3
2004	79458	1
2001	49314	2
2007	52349	1
1990	57543	1
1999	60767	3
1987	74932	2
1994	58503	3
2002	36325	2
2011	25000	2
2006	30563	3
2012	24359	2
2011	52942	1
1984	83683	1
2009	179110	3
2009	40029	2
1990	51904	3
1996	47675	3
2000	33975	2
2000	50194	3
2000	51471	1
1985	54546	2
1993	49929	2
1995	58491	1
1995	53751	1
1992	42674	2
2005	62500	1
2001	38176	1
1988	60386	3
1997	35000	3
1996	36616	3
2011	37895	3
1981	63158	2
2010	39623	3
2005	47693	2
2003	59918	1
1990	51073	1
1993	40000	1
2004	37994	2
2001	40378	3
2002	59603	2
1998	37901	1
2002	29524	3
2005	30373	3
1998	41347	2
1998	26437	1
2012	50770	2
1999	52172	3
2004	42410	3
2002	61444	2
2010	40179	3
2009	38281	2
2008	45313	3
2010	34868	1
2008	46875	3
2010	54023	3
2006	47397	2
2004	48851	2
2003	31132	1
2001	30738	3
1995	45259	1
1990	59429	3
1991	41920	1
2000	32151	3
1993	40477	2
2004	50000	3
1999	45968	3
2002	30000	1
2011	76924	1
2011	63219	3
1985	49057	3
2010	50860	2
1995	51002	3
2002	43058	2
2009	30125	1
1997	46512	1
1993	58896	1
2008	59211	1
2002	94806	3
2001	44492	1
2009	32691	1
2001	56035	3
1998	42764	2
2003	60274	3
1999	35459	1
1979	83448	3
2004	47401	1
2012	45139	1
1991	54217	1
1985	58182	1
1982	38572	3
2002	43750	3
2004	62593	1
1996	39994	3
2009	50000	1
1998	46259	3
1990	70115	1
1999	31529	1
2005	46790	3
2013	47086	2
2008	33334	1
1990	55264	1
2000	43716	2
1985	58824	2
2001	52955	2
1990	51578	2
2005	47595	1
2005	54059	1
1998	33234	3
1995	55000	1
2000	48806	1
2014	61000	3
1989	64886	1
1996	46856	1
2002	75213	2
1998	57032	2
1999	60584	3
2005	43334	1
2013	53182	2
2007	31904	2
2003	39571	2
2010	45099	2
2004	46163	3
2004	99503	2
2004	66671	2
2002	54688	1
1987	51370	3
2003	58370	2
2000	45161	3
2010	44717	2
2004	46062	1
2004	45022	1
1992	51456	2
2002	58761	1
2009	86207	1
1990	53489	2
2009	151725	1
2013	43422	1
2011	72295	1
2013	52381	2
1996	65179	2
1995	50506	1
1994	50878	2
2002	34633	3
2001	36846	2
1992	61786	2
2003	70000	1
2011	56945	1
1999	55953	2
1995	56171	3
2002	57818	2
1982	68139	1
1996	60937	2
1998	42000	3
2000	49320	2
2002	47573	1
2003	36221	1
1998	52887	1
2003	28015	1
2008	54546	3
2005	84323	2
1999	54469	1
2006	26591	1
2001	34534	1
2001	26854	3
1960	38881	2
1999	49013	1
1998	54815	1
1998	43753	1
1990	48041	3
1995	51112	1
2000	37235	3
2007	57143	2
2003	38396	2
2000	45034	3
2008	29131	1
1995	43157	2
1990	55651	3
2008	46429	3
1994	59964	3
2005	77443	1
1995	49760	1
2000	37822	2
1990	51370	3
2012	56399	2
2008	31250	3
2003	31017	1
1990	50000	1
2008	38667	1
2005	58069	1
1998	58824	2
2000	51996	3
2000	62223	1
1998	54839	1
1998	58761	3
2000	63552	3
2003	50811	3
2001	31812	1
2009	70770	3
2003	87913	1
2011	26667	2
1995	27962	2
2000	66226	1
2014	70000	1
2010	37838	2
2000	40000	2
2011	58824	1
2011	71429	1
2009	39273	1
1998	60247	2
2007	42265	2
1998	41539	3
1999	60205	1
2008	35556	1
1998	51952	2
1997	46108	3
1988	50000	1
1998	56194	1
2004	79139	2
2003	83425	1
2001	38173	2
2005	56877	2
1993	75988	2
2003	59429	2
1972	44661	2
1999	40582	2
2003	87579	2
1998	45455	3
2006	38982	3
2003	66667	2
2000	58775	1
2005	67143	1
1998	53334	1
2004	52000	2
1999	49600	1
1998	26294	3
2008	44566	2
1990	40952	2
1990	46297	2
2003	58878	3
1999	54148	1
2000	69200	3
1991	52543	1
1998	76191	1
2007	65152	1
1998	46584	3
2001	49057	2
2000	81767	2
1998	48438	3
1983	49908	2
2008	51714	1
1995	45609	2
2009	48025	2
1986	45076	2
2010	70000	2
2008	55173	1
2010	51725	1
2005	63352	3
2000	35484	3
2009	61887	2
2005	65686	2
1996	42942	2
1998	45930	1
1989	58824	2
1982	66741	3
1986	60000	2
1990	65100	2
2000	47984	3
2010	45455	3
2001	32694	3
2002	39185	3
1983	60873	1
2004	57572	2
2003	88776	3
1998	70931	2
1987	48193	3
1995	36718	2
1996	25105	1
1993	68463	1
2008	66194	1
2002	44426	3
1986	49123	1
1987	70423	3
1998	37949	1
2000	35791	3
1997	56429	3
1965	89052	2
1997	47444	3
2001	60591	2
1991	60856	3
1987	44010	3
2007	51994	1
1999	59332	3
2001	56000	1
2014	40790	2
2014	54688	1
2008	37289	1
1991	65000	3
2009	40132	3
2004	88095	3
2015	45139	3
1997	60000	2
2005	52448	3
2000	49648	3
2004	50058	2
1993	47455	3
2003	80031	2
2003	81739	1
2001	46148	3
1994	65297	2
2003	53129	2
1979	78125	2
2003	54213	2
1990	40000	1
2004	44263	3
2003	88931	1
2004	45554	3
2002	46512	3
1994	57895	3
2005	49757	2
2005	61768	3
2005	66854	3
2003	65385	1
2003	68327	1
1992	53068	2
2005	50000	1
2002	37334	1
2010	45982	2
2007	52020	2
2000	72626	2
1985	80460	2
2013	57229	1
1999	29907	1
1986	59801	1
2004	51887	1
1980	52920	1
2000	74391	1
1983	57972	1
2000	32966	1
2003	50000	3
1995	45139	2
2007	30852	2
2006	26087	2
2004	99042	1
2008	58824	2
1980	61539	2
1998	58824	1
2002	66226	1
1992	58923	3
2004	46053	1
1989	49730	3
2001	59963	3
1999	42683	2
1992	52584	3
2007	33574	2
1990	55164	3
1996	62548	2
2005	61500	3
2009	35195	2
2008	45239	2
1988	67500	1
1998	55568	3
2005	45193	1
2011	37363	2
1990	47873	1
1999	42756	2
2003	58887	3
1997	52337	2
2009	48014	2
2012	39264	1
2010	35579	1
1998	22826	3
2003	83976	3
2008	38240	1
2009	39131	2
1994	62696	2
2001	40197	3
2001	39720	3
1998	41293	1
1990	57705	3
2007	48505	2
1980	37402	3
1996	60660	3
2000	31819	3
2003	40838	3
2008	61364	2
1990	51840	2
2002	62259	1
1993	60359	3
1996	74485	3
1990	65029	2
2003	48315	2
1993	46677	3
1987	53743	2
1982	77763	3
1992	42749	3
1998	32086	3
2004	54858	3
2010	33685	1
2002	58284	2
2007	37374	1
1988	65574	3
2011	71875	3
1992	52100	2
2009	36608	1
2006	30396	2
1995	41756	3
2001	70078	2
2008	74177	2
2001	59859	1
2008	45139	1
2006	46949	2
2011	62815	1
2010	25902	2
2000	54879	2
2002	62963	1
2011	135295	2
2008	30435	2
1995	37827	3
1996	59783	2
2001	45690	3
2000	52113	2
1990	63521	2
2008	48294	2
2003	74510	3
2004	82040	3
1984	43960	3
2000	35920	3
1988	63560	3
1980	44896	3
1979	82175	1
1997	23924	3
1989	36924	2
2000	55221	2
1999	56165	1
2008	60510	2
2008	55167	1
2003	57143	2
2000	47529	1
2008	79669	1
2001	59323	1
1996	49020	3
2000	47080	2
2005	28572	1
2004	34000	2
2005	34088	2
1999	74982	1
1983	75676	1
2006	55933	3
1995	75000	1
1995	46137	3
2003	45310	3
1993	48388	3
1980	50296	3
1992	51725	2
2004	79167	1
2011	64172	1
1997	35776	3
2008	40000	2
2008	53143	3
1998	58652	2
2003	45995	3
2001	50810	2
1995	44872	3
2000	88106	2
1998	40834	1
2003	64785	3
1988	57895	2
2004	68754	1
2010	30000	1
2004	68919	2
2010	50000	1
1997	62553	2
2011	50782	3
2010	52942	1
2002	50619	2
1995	26417	1
2004	62791	3
1987	38462	2
1985	63546	1
1996	58353	3
1997	68778	2
1992	55980	2
1985	65334	1
2004	59953	2
2004	80267	1
1996	64009	2
2003	42353	1
1999	67858	1
1994	68458	2
1994	44445	1
2000	64736	1
1992	85625	2
2004	41163	2
2000	56355	1
1990	47711	1
2000	67350	1
2011	56070	2
2000	39708	1
1990	51852	1
1993	61342	1
2006	112768	1
2000	35384	2
1990	46297	2
1980	50712	3
1997	37038	3
2007	37000	2
2004	50991	3
2010	49407	1
2013	43397	1
2011	49426	2
2000	55770	1
2003	31983	1
1986	57895	3
1992	38850	3
2008	37143	3
1983	49167	1
1995	47283	3
1990	42453	3
1990	49935	3
1990	44750	3
1996	63894	3
1999	59236	1
2010	35466	3
2009	37102	2
2011	38776	3
1994	72659	2
1996	45834	1
2001	41312	1
1990	49562	1
2004	40589	3
2004	77320	3
1963	54445	1
2011	46429	1
2011	18140	2
2011	19931	2
2012	42308	1
2007	27907	1
2005	41544	2
1992	58824	2
1991	45096	3
2007	59341	2
2009	25000	1
2009	41238	3
2014	63219	1
2008	37604	2
2007	51868	1
2000	60000	1
2000	30598	3
2000	47269	1
2007	44944	1
1999	52939	2
2005	51641	1
1998	25030	1
2008	43914	2
2003	41111	2
1993	48463	1
1988	46512	3
2000	59905	2
2002	27858	3
1999	52985	2
2004	87797	1
2004	43892	3
1989	64936	1
1990	70690	1
2000	43122	2
2003	59621	2
2004	87720	2
1998	35821	3
1990	55910	1
1985	68816	1
1995	68086	3
2003	68390	1
1996	38593	3
2002	49213	2
1995	24026	3
2007	56492	2
1998	60000	3
1998	53729	3
1992	71233	1
2010	35247	3
1993	53942	2
1998	39951	1
2003	51613	3
2004	44889	3
2006	31510	1
2005	54253	2
1995	53572	3
2004	83978	1
2008	52532	1
2004	59504	1
2004	56990	1
2004	52417	1
2001	36987	2
2003	82331	3
2000	55913	1
2011	62907	1
1995	87500	1
1998	31260	3
1996	41177	2
1990	53528	2
2012	38346	1
1993	46909	3
1999	52632	2
2002	60669	1
2004	42299	1
2000	40625	3
2001	40503	3
1985	61387	3
2000	40444	1
2008	41713	2
2009	35415	1
1988	49740	1
2004	38889	3
2004	40164	1
1989	49057	3
2011	56116	1
2004	109590	1
2008	34783	1
1980	39804	2
2001	53377	1
2000	62334	1
1996	62922	1
1990	67568	1
1998	36741	2
2009	30000	3
1986	51389	3
2010	47541	1
1990	44734	3
2006	45067	1
1998	49702	2
2011	65935	2
2000	63280	1
2009	24720	1
2008	58824	3
1990	59918	2
1996	58314	3
2003	34036	1
2007	42262	3
2002	57761	2
2007	44975	3
2001	40737	2
1982	32500	2
2003	37079	3
2011	71809	3
1993	58036	3
1985	47223	1
2012	59048	3
2003	70540	3
1992	54167	2
1996	46039	3
2004	86957	1
2003	74926	1
2002	57472	3
1995	60635	1
2008	35764	2
1998	61074	1
1997	60000	2
2012	36276	1
1989	61051	2
2007	48187	2
2000	35522	3
1996	92082	3
2000	42858	2
2000	34000	1
2009	49252	3
1992	60531	3
1996	31521	1
1989	45625	1
1995	57120	3
1998	58948	2
1995	50820	1
2000	49138	1
1993	70000	2
1999	34286	2
2003	58673	2
1988	56668	2
1985	55874	1
1993	61966	3
1989	48628	3
1987	40619	2
2003	58337	2
1991	50219	3
2000	75090	2
2002	59598	2
2000	46532	3
1971	30359	2
1995	61670	3
1998	38923	3
2006	51250	2
1999	48781	3
1999	26897	2
2000	70227	1
2002	39745	2
2000	18889	1
1985	56364	3
2005	57296	2
1995	41523	2
2010	33743	1
2001	57654	3
2004	49049	3
1996	60469	1
1990	64246	2
2003	67865	3
2001	69020	1
2003	53006	1
2002	52915	2
1965	52133	1
1986	64407	3
1998	56542	2
1990	55112	1
2009	63889	1
2003	63308	1
1988	67401	3
2007	44362	3
2004	58302	3
1997	43510	2
2000	50000	1
1987	47239	3
2011	52981	1
2003	67308	2
1990	48838	2
2004	61828	1
1999	27050	3
1995	60678	3
2004	77410	3
2004	41483	2
1999	48544	3
2002	29249	3
1994	52500	3
2004	34147	1
2000	31508	2
2000	53698	3
2004	53922	2
2012	40278	2
1985	54175	3
2000	42667	2
2000	59289	1
2004	42557	1
1999	47059	1
1996	44613	2
2004	57378	1
1988	52314	2
2005	34029	1
2010	29584	2
2008	69768	1
2005	40129	3
2004	58132	1
1998	59383	1
1983	48737	1
1995	49587	3
2002	50575	2
1990	57895	3
1993	29014	3
2002	45599	3
1998	44906	1
1983	47921	3
2005	43034	2
1982	53966	2
2004	63642	2
1990	54762	3
1997	32743	1
2000	41821	2
2004	37795	2
2008	77538	3
2000	54661	2
2008	49828	2
2001	57524	3
2011	40994	1
2009	59524	1
2002	32395	2
1980	37932	1
2001	39744	2
2007	47716	2
1996	43802	3
1988	45784	3
1985	56702	1
2000	32755	2
1997	33483	1
2000	41573	1
2004	64517	3
1998	40999	2
2010	48283	2
2004	41667	3
2001	40278	2
2004	51283	1
1992	50000	2
1995	56328	3
1964	46129	2
2002	45082	1
2000	77973	2
2005	44608	2
2003	39256	3
2000	82480	3
1998	45113	2
2001	60139	2
2012	58283	2
1999	51256	1
2001	36586	2
2007	42683	2
1982	44546	2
1985	50000	1
1990	37038	3
2000	47302	3
2012	28049	3
2010	45162	2
2003	64275	2
1985	68703	3
2000	28199	1
2005	39276	2
1999	42376	3
2001	59998	1
2008	40964	1
2007	77059	1
2005	41270	1
2004	50094	2
1995	55901	1
2001	61180	3
1992	57196	2
2000	50395	1
2002	66667	2
2003	46484	2
2002	33660	1
1990	54010	3
2004	47517	3
2002	80724	2
1981	52778	2
1995	42125	3
2000	40799	1
1989	50000	2
2003	74785	3
2004	51501	3
2002	47960	2
2004	57347	1
2004	43014	3
2005	52632	2
2004	52786	3
1990	53847	2
2002	75000	3
2006	50910	3
2012	56040	3
1998	61325	1
2000	36191	1
2010	35870	1
1997	66026	3
1998	43727	3
2010	53232	1
2005	45756	2
2012	61972	1
1997	28572	3
2012	38044	2
1992	51667	3
2010	58140	2
1995	62265	3
1992	69902	1
1998	41861	3
2001	42658	3
2006	50545	3
2004	33645	3
2009	29081	3
1993	61824	3
2005	41905	3
1994	53847	3
2001	69931	3
1996	49858	3
2000	34660	3
2004	37285	3
1995	60241	2
1998	45259	2
1988	52487	3
1990	40541	3
1982	89500	2
2004	45571	2
2009	61539	2
1999	42294	2
2003	39578	2
2011	37319	2
1980	54818	1
2000	42811	1
2008	32259	1
1982	78948	1
1980	53085	3
1985	62631	2
1976	52517	2
1997	38587	2
1995	50725	2
1990	43253	1
2004	34925	3
1998	63236	3
2002	43931	2
2009	54020	2
2007	46889	2
1982	47873	1
1999	47675	3
1999	47858	1
1990	57325	1
1998	49415	3
2007	98766	2
1990	46995	3
1998	36548	3
1990	48149	2
1983	39286	3
2013	61152	2
1995	43982	2
1985	54233	3
2007	65168	1
2000	74648	3
1990	75000	2
1983	51613	1
1990	52671	2
1983	62319	1
1998	39535	2
2005	51563	3
2002	41846	1
2009	56123	3
2005	45034	2
1996	44513	3
2003	69922	1
1981	55225	2
2004	66383	1
2010	36955	3
2009	38971	1
2004	34585	2
1997	58248	3
1998	49375	1
1998	49181	1
1988	80740	3
2000	72011	1
2000	50000	3
2013	26667	2
1998	37429	3
2004	35443	2
1998	44000	3
2006	52523	2
2011	60302	1
2004	64286	1
1990	55694	3
1992	45758	2
2003	76573	1
2005	53244	2
1995	56558	3
2000	79366	1
1988	52679	3
2005	47827	2
2001	56364	1
1999	47887	1
2000	50000	1
1990	80953	1
2003	58824	1
1995	40964	1
1995	78178	2
1992	59211	2
1990	51563	3
1990	60177	2
2002	49238	2
2009	57447	1
2002	44053	1
1982	65556	2
2004	121849	3
2000	31816	1
2001	89244	1
1983	84553	2
2011	65790	1
2012	34091	2
2010	63910	3
2011	52632	3
2008	46809	1
1994	70423	2
1958	37500	2
2003	34783	3
2000	50820	1
2009	63198	1
2009	74444	1
2001	47215	1
2000	31009	2
1993	53969	2
1992	42243	3
1997	48334	3
2009	54749	3
2002	46609	3
1998	59680	3
2002	45834	3
2007	38597	1
2008	45690	3
2005	59260	3
1990	53247	3
1997	47059	1
2007	49943	2
2013	59375	1
2010	45913	3
1990	49914	3
2007	69164	1
2004	50802	3
2007	31000	3
2008	43750	1
1992	42858	3
2007	31885	3
1983	52460	1
2003	61828	2
1988	57500	3
2003	74138	2
1990	41934	2
1997	38414	2
2000	44682	2
2000	42880	1
2009	53649	1
2000	46474	3
1995	49764	1
1989	42218	3
2006	46154	2
